flight_id,year,month,day_of_week,airline,origin_airport,destination_airport,scheduled_departure_hour,flight_distance_km,aircraft_turnaround_delay_min,weather_condition,wind_speed_kmh,airport_congestion_index,arrival_delay_minutes,delay_risk_class
FL102536,2023,6,2,AA,SFO,ATL,18,481,9.6,Clear,49,40,-4,Low_Risk
FL102537,2023,11,6,DL,JFK,DEN,13,2891,15.1,Storm,20,35,54,High_Risk
FL102538,2023,3,1,AA,SFO,DEN,1,1871,17.1,Storm,30,27,27,Moderate_Risk
FL102539,2022,3,3,WN,LAX,ATL,10,4393,6.1,Rain,23,94,12,Low_Risk
FL102540,2022,8,5,AA,DFW,SEA,6,4218,11.4,Rain,57,30,2,Low_Risk
FL102541,2023,7,1,B6,ORD,ATL,6,3990,0.8,Rain,23,20,6,Low_Risk
FL102542,2022,10,7,WN,DFW,DFW,9,687,17.4,Storm,3,24,42,Moderate_Risk
FL102543,2022,12,5,B6,SFO,JFK,9,4136,36.8,Rain,35,58,19,Moderate_Risk
FL102544,2023,12,7,B6,SFO,ATL,17,3502,5.8,Clear,30,83,32,Moderate_Risk
FL102545,2022,3,7,UA,ATL,SEA,17,4221,1.3,Storm,25,23,65,High_Risk
FL102546,2022,3,3,B6,DFW,ATL,4,1477,3.9,Rain,33,85,15,Low_Risk
FL102547,2023,4,1,UA,ORD,SEA,2,4295,13.3,Rain,24,69,9,Low_Risk
FL102548,2022,12,5,UA,DEN,SFO,10,3762,0.7,Snow,49,76,55,High_Risk
FL102549,2023,4,3,WN,LAX,SFO,17,511,1.3,Rain,1,22,2,Low_Risk
FL102550,2023,3,2,DL,ORD,ATL,9,1992,31.3,Clear,38,52,22,Moderate_Risk
FL102551,2023,5,5,DL,DFW,JFK,0,2670,6.0,Clear,26,70,0,Low_Risk
FL102552,2022,5,7,AA,SFO,LAX,9,4281,8.2,Snow,59,87,89,High_Risk
FL102553,2022,5,7,B6,DFW,LAX,20,3514,2.2,Clear,40,97,20,Moderate_Risk
FL102554,2023,11,6,B6,LAX,SEA,13,3807,6.7,Rain,56,86,9,Low_Risk
FL102555,2022,6,6,DL,LAX,LAX,4,2040,6.7,Clear,5,71,16,Moderate_Risk
FL102556,2023,12,3,B6,SEA,ATL,6,3081,10.3,Storm,58,69,35,Moderate_Risk
FL102557,2022,3,5,WN,SFO,SEA,0,1186,4.3,Clear,44,93,34,Moderate_Risk
FL102558,2023,8,3,B6,JFK,SEA,5,1583,8.5,Clear,37,39,6,Low_Risk
FL102559,2022,3,7,B6,SFO,DEN,6,2968,15.5,Storm,16,74,52,High_Risk
FL102560,2022,1,4,UA,DFW,DFW,8,771,18.2,Clear,40,33,-4,Low_Risk
FL102561,2023,1,6,AA,LAX,SEA,2,3620,1.2,Rain,35,59,2,Low_Risk
FL102562,2022,10,1,B6,DFW,LAX,5,601,1.6,Clear,20,22,3,Low_Risk
FL102563,2022,8,7,UA,SFO,SFO,13,1808,12.8,Storm,28,80,79,High_Risk
FL102564,2023,2,4,B6,DEN,LAX,22,3237,9.5,Clear,34,45,0,Low_Risk
FL102565,2023,8,2,WN,ORD,LAX,21,1154,0.5,Clear,52,94,43,Moderate_Risk
FL102566,2023,1,4,UA,SEA,SEA,3,2565,15.0,Clear,53,33,7,Low_Risk
FL102567,2022,11,6,WN,ORD,DFW,23,1746,10.8,Clear,52,51,5,Low_Risk
FL102568,2023,4,6,B6,ORD,JFK,17,1901,8.3,Storm,39,76,66,High_Risk
FL102569,2023,10,1,B6,JFK,LAX,14,1824,1.5,Clear,43,45,2,Low_Risk
FL102570,2023,12,3,WN,SEA,DEN,9,3472,8.7,Clear,13,86,44,Moderate_Risk
FL102571,2023,7,2,B6,LAX,ATL,23,4087,0.0,Clear,34,67,8,Low_Risk
FL102572,2022,5,2,AA,SEA,LAX,15,3804,1.6,Rain,16,59,9,Low_Risk
FL102573,2022,3,1,B6,SFO,DFW,8,3678,14.7,Storm,59,25,60,High_Risk
FL102574,2022,1,4,WN,DFW,JFK,11,856,15.0,Rain,40,62,-4,Low_Risk
FL102575,2023,10,2,WN,JFK,SEA,7,4298,12.5,Storm,7,74,90,High_Risk
FL102576,2023,3,3,AA,DFW,DEN,13,1160,1.3,Clear,41,35,7,Low_Risk
FL102577,2022,6,4,B6,LAX,LAX,16,459,1.3,Rain,29,46,-5,Low_Risk
FL102578,2022,4,5,AA,ATL,LAX,20,3908,0.8,Clear,22,57,-1,Low_Risk
FL102579,2022,9,7,AA,DFW,DEN,0,4279,1.0,Clear,28,99,29,Moderate_Risk
FL102580,2023,6,3,AA,SFO,ATL,19,2100,10.6,Rain,51,86,22,Moderate_Risk
FL102581,2023,6,1,AA,DFW,ORD,19,1034,2.3,Storm,41,31,58,High_Risk
FL102582,2022,6,3,AA,JFK,JFK,20,2591,0.2,Storm,10,82,110,High_Risk
FL102583,2022,7,1,AA,JFK,DFW,7,2651,10.9,Clear,57,74,26,Moderate_Risk
FL102584,2023,1,6,AA,LAX,ATL,23,1491,5.3,Clear,14,20,-4,Low_Risk
FL102585,2023,4,4,UA,SFO,SFO,17,2082,20.0,Clear,33,31,0,Low_Risk
FL102586,2023,1,2,DL,ORD,LAX,12,2714,14.0,Rain,6,61,5,Low_Risk
FL102587,2023,12,1,UA,DFW,SEA,16,3055,4.4,Rain,48,40,-2,Low_Risk
FL102588,2022,11,6,B6,LAX,LAX,6,1634,11.7,Storm,14,37,48,High_Risk
FL102589,2022,4,5,DL,SFO,ORD,3,1479,18.7,Clear,44,30,-3,Low_Risk
FL102590,2023,2,4,UA,ATL,ORD,10,4402,2.3,Clear,5,44,-1,Low_Risk
FL102591,2023,12,2,DL,JFK,SFO,7,1610,9.6,Clear,39,34,9,Low_Risk
FL102592,2023,2,4,WN,DFW,JFK,8,2041,16.7,Rain,49,23,-4,Low_Risk
FL102593,2022,12,7,WN,LAX,LAX,21,4247,30.8,Clear,7,77,39,Moderate_Risk
FL102594,2022,6,4,DL,DEN,DEN,11,4198,12.3,Clear,25,84,24,Moderate_Risk
FL102595,2022,2,6,WN,DFW,JFK,20,3756,27.4,Snow,35,66,61,High_Risk
FL102596,2022,7,4,B6,ATL,ATL,21,3288,7.8,Rain,57,23,3,Low_Risk
FL102597,2023,4,4,UA,JFK,SFO,0,2150,8.5,Clear,51,60,9,Low_Risk
FL102598,2023,8,2,UA,LAX,DFW,6,3822,5.6,Storm,35,77,51,High_Risk
FL102599,2023,8,3,B6,ORD,JFK,15,1872,16.8,Snow,27,41,22,Moderate_Risk
FL102600,2022,9,2,UA,DEN,LAX,23,2545,26.5,Clear,2,46,8,Low_Risk
FL102601,2023,1,4,WN,SFO,JFK,12,803,7.7,Storm,22,91,93,High_Risk
FL102602,2023,1,2,DL,DEN,ORD,7,883,1.1,Rain,37,84,42,Moderate_Risk
FL102603,2023,6,7,UA,ATL,SEA,10,4163,2.2,Storm,31,25,27,Moderate_Risk
FL102604,2023,6,7,UA,SEA,SEA,12,562,10.9,Rain,19,81,47,High_Risk
FL102605,2023,6,2,B6,ATL,DFW,0,4365,6.4,Snow,51,44,37,Moderate_Risk
FL102606,2022,9,4,UA,JFK,SEA,4,4423,1.2,Storm,40,23,63,High_Risk
FL102607,2022,5,6,DL,LAX,SFO,15,1874,20.7,Clear,22,49,13,Low_Risk
FL102608,2022,10,2,B6,SFO,LAX,4,2092,2.2,Storm,27,39,59,High_Risk
FL102609,2022,2,6,B6,SEA,JFK,2,3105,30.1,Clear,24,29,24,Moderate_Risk
FL102610,2022,7,7,DL,DEN,DFW,15,2868,5.4,Clear,22,39,8,Low_Risk
FL102611,2023,8,7,B6,DEN,JFK,22,4441,1.5,Rain,36,69,5,Low_Risk
FL102612,2022,1,6,B6,SFO,LAX,17,1824,12.2,Storm,14,42,56,High_Risk
FL102613,2022,3,2,AA,LAX,DEN,5,2366,24.5,Clear,47,71,59,High_Risk
FL102614,2023,7,3,WN,JFK,SFO,7,2847,2.9,Rain,50,43,7,Low_Risk
FL102615,2023,6,4,B6,JFK,SFO,9,1019,3.7,Clear,14,80,35,Moderate_Risk
FL102616,2023,1,1,DL,ATL,SEA,3,979,4.7,Clear,38,35,1,Low_Risk
FL102617,2022,3,1,UA,LAX,SFO,7,2419,24.4,Snow,4,23,101,High_Risk
FL102618,2023,8,5,AA,DFW,SFO,4,3222,1.6,Rain,59,21,4,Low_Risk
FL102619,2023,7,3,B6,ATL,LAX,16,1820,1.7,Clear,19,62,-1,Low_Risk
FL102620,2023,10,3,AA,DEN,JFK,6,878,2.3,Clear,23,48,9,Low_Risk
FL102621,2023,4,2,B6,DEN,SEA,23,2006,4.2,Clear,22,95,7,Low_Risk
FL102622,2022,7,3,AA,DEN,DEN,18,2753,3.6,Storm,8,83,32,Moderate_Risk
FL102623,2023,9,4,AA,ATL,JFK,22,3211,8.3,Clear,30,83,30,Moderate_Risk
FL102624,2022,12,7,WN,ORD,JFK,11,1919,12.2,Storm,32,76,65,High_Risk
FL102625,2022,5,1,DL,JFK,ATL,10,366,14.6,Rain,45,88,34,Moderate_Risk
FL102626,2022,10,2,UA,SFO,JFK,0,928,7.2,Clear,51,44,2,Low_Risk
FL102627,2023,10,5,DL,SFO,SEA,10,2552,6.4,Clear,23,22,9,Low_Risk
FL102628,2023,6,2,WN,JFK,SFO,1,2947,14.1,Storm,14,33,61,High_Risk
FL102629,2022,9,1,B6,LAX,DEN,7,1429,0.9,Clear,37,60,8,Low_Risk
FL102630,2023,10,4,AA,SEA,SEA,8,2492,19.7,Snow,39,62,36,Moderate_Risk
FL102631,2022,10,4,WN,LAX,SFO,14,2262,6.1,Clear,21,52,-2,Low_Risk
FL102632,2023,8,2,DL,ATL,ATL,3,4099,9.2,Rain,8,64,-2,Low_Risk
FL102633,2022,5,4,AA,ATL,DEN,17,812,26.8,Clear,59,67,8,Low_Risk
FL102634,2022,1,2,WN,DFW,DFW,2,562,17.0,Rain,25,98,27,Moderate_Risk
FL102635,2023,11,3,DL,LAX,DEN,5,3115,5.8,Clear,10,26,2,Low_Risk
FL102636,2023,10,2,WN,SFO,ATL,18,1201,4.4,Clear,47,47,-3,Low_Risk
FL102637,2022,12,7,WN,SFO,ORD,7,1227,12.2,Clear,38,87,36,Moderate_Risk
FL102638,2023,12,6,UA,JFK,SFO,6,3032,19.6,Clear,39,87,35,Moderate_Risk
FL102639,2023,9,4,B6,DEN,DEN,7,1684,7.6,Clear,59,96,33,Moderate_Risk
FL102640,2023,10,6,WN,ATL,JFK,19,3618,7.7,Snow,24,33,43,Moderate_Risk
FL102641,2022,10,6,B6,JFK,DEN,8,962,31.9,Clear,12,76,51,High_Risk
FL102642,2022,1,3,AA,DFW,JFK,7,3300,14.3,Clear,15,89,20,Moderate_Risk
FL102643,2022,11,1,DL,DFW,SEA,12,359,22.4,Rain,35,60,12,Low_Risk
FL102644,2023,7,5,WN,DEN,ATL,4,3047,0.4,Clear,0,26,-1,Low_Risk
FL102645,2022,2,2,WN,SEA,JFK,1,1895,0.9,Clear,24,89,15,Low_Risk
FL102646,2023,10,7,WN,ATL,SEA,3,3708,9.2,Clear,15,74,40,Moderate_Risk
FL102647,2023,8,4,WN,ORD,ATL,2,3246,11.6,Clear,38,90,35,Moderate_Risk
FL102648,2022,11,2,AA,ATL,DEN,2,2262,3.1,Rain,3,36,3,Low_Risk
FL102649,2023,10,5,AA,SFO,DFW,7,3548,8.8,Clear,20,42,0,Low_Risk
FL102650,2023,7,4,AA,DEN,JFK,23,2503,0.9,Rain,30,96,43,Moderate_Risk
FL102651,2022,8,6,AA,DFW,SFO,5,2033,25.2,Rain,50,54,12,Low_Risk
FL102652,2022,6,6,B6,DEN,SFO,16,3924,4.2,Clear,42,77,17,Moderate_Risk
FL102653,2022,10,5,B6,SEA,DFW,14,1428,7.3,Clear,1,24,1,Low_Risk
FL102654,2023,5,5,B6,JFK,SEA,18,881,9.9,Storm,39,67,66,High_Risk
FL102655,2022,10,3,B6,JFK,ORD,8,2074,6.5,Rain,25,97,23,Moderate_Risk
FL102656,2022,10,4,AA,DEN,JFK,10,997,11.8,Snow,51,32,40,Moderate_Risk
FL102657,2022,3,1,AA,ATL,ORD,15,320,0.2,Rain,33,48,5,Low_Risk
FL102658,2022,10,3,WN,SEA,SFO,17,3014,1.3,Clear,30,56,5,Low_Risk
FL102659,2022,11,3,B6,SFO,SEA,20,2428,2.3,Storm,35,73,87,High_Risk
FL102660,2022,4,5,UA,DFW,DEN,6,4208,35.9,Rain,3,40,22,Moderate_Risk
FL102661,2023,3,2,B6,DEN,JFK,13,3018,10.9,Clear,9,29,-4,Low_Risk
FL102662,2023,7,7,DL,DFW,SFO,0,852,3.6,Clear,47,45,9,Low_Risk
FL102663,2022,12,4,AA,DFW,DFW,16,2349,7.2,Storm,21,80,97,High_Risk
FL102664,2022,4,4,B6,ATL,SEA,11,1582,5.9,Clear,18,35,3,Low_Risk
FL102665,2023,12,5,DL,ATL,LAX,8,2476,2.9,Clear,28,60,7,Low_Risk
FL102666,2023,12,6,UA,SEA,LAX,10,1381,1.6,Clear,18,82,21,Moderate_Risk
FL102667,2023,12,1,AA,SFO,DEN,4,1325,2.9,Rain,19,27,9,Low_Risk
FL102668,2022,11,4,DL,ATL,JFK,8,2511,0.4,Clear,41,83,10,Low_Risk
FL102669,2023,10,3,DL,SFO,SFO,8,3654,0.8,Clear,18,35,9,Low_Risk
FL102670,2023,11,7,DL,LAX,ORD,19,3617,16.2,Rain,6,81,20,Moderate_Risk
FL102671,2023,7,1,WN,SFO,ORD,4,4009,6.9,Rain,36,37,7,Low_Risk
FL102672,2022,7,2,B6,ORD,DFW,6,607,1.5,Storm,33,76,87,High_Risk
FL102673,2023,3,3,B6,SFO,DFW,23,2004,0.9,Snow,33,42,67,High_Risk
FL102674,2022,10,3,B6,ATL,SFO,5,833,17.8,Clear,46,37,9,Low_Risk
FL102675,2023,8,7,AA,ORD,SFO,13,4419,3.1,Snow,25,81,93,High_Risk
FL102676,2023,6,3,WN,JFK,ORD,3,1252,3.4,Rain,12,57,8,Low_Risk
FL102677,2022,3,3,DL,LAX,JFK,0,1960,21.2,Rain,36,88,33,Moderate_Risk
FL102678,2022,6,2,AA,ORD,JFK,7,688,7.0,Rain,42,21,-1,Low_Risk
FL102679,2023,7,1,B6,LAX,SFO,8,3557,19.3,Snow,52,59,29,Moderate_Risk
FL102680,2022,10,6,WN,SEA,ORD,22,594,15.9,Clear,5,51,3,Low_Risk
FL102681,2023,6,2,WN,SFO,JFK,4,3171,8.8,Clear,48,99,36,Moderate_Risk
FL102682,2023,12,2,DL,DFW,SEA,19,3468,2.3,Clear,26,77,18,Moderate_Risk
FL102683,2022,8,6,B6,LAX,ATL,21,2621,0.8,Rain,3,58,-5,Low_Risk
FL102684,2023,9,6,UA,DFW,JFK,0,3367,17.5,Clear,40,88,22,Moderate_Risk
FL102685,2022,11,4,DL,LAX,ATL,19,1537,23.2,Clear,54,71,37,Moderate_Risk
FL102686,2023,8,6,DL,LAX,ATL,14,3522,2.7,Clear,35,60,4,Low_Risk
FL102687,2022,1,3,AA,DFW,ORD,11,2561,1.5,Clear,27,55,-5,Low_Risk
FL102688,2022,12,3,DL,JFK,DEN,20,3229,5.9,Clear,59,39,-2,Low_Risk
FL102689,2023,6,4,UA,SEA,ORD,9,1342,2.6,Rain,48,92,9,Low_Risk
FL102690,2023,6,4,DL,ATL,LAX,5,2411,7.4,Clear,1,43,2,Low_Risk
FL102691,2022,6,7,AA,SFO,JFK,12,2387,11.4,Storm,1,77,86,High_Risk
FL102692,2022,3,6,WN,JFK,DEN,14,1374,34.4,Rain,20,49,22,Moderate_Risk
FL102693,2023,5,1,AA,DFW,ORD,20,469,11.8,Clear,18,46,-2,Low_Risk
FL102694,2022,3,5,DL,LAX,DFW,16,1393,8.7,Storm,7,62,19,Moderate_Risk
FL102695,2023,12,6,WN,SEA,DFW,23,4055,4.1,Clear,20,80,25,Moderate_Risk
FL102696,2022,4,3,B6,LAX,SEA,9,357,9.0,Storm,10,87,99,High_Risk
FL102697,2023,9,3,WN,SEA,LAX,17,3001,9.3,Clear,48,36,-1,Low_Risk
FL102698,2022,9,5,B6,SEA,JFK,8,859,1.0,Rain,39,71,37,Moderate_Risk
FL102699,2023,4,7,B6,JFK,SFO,17,1158,3.8,Clear,23,94,20,Moderate_Risk
FL102700,2022,10,2,WN,DFW,JFK,22,2255,0.6,Rain,41,63,-4,Low_Risk
FL102701,2023,7,2,UA,JFK,ATL,21,836,1.9,Storm,28,63,23,Moderate_Risk
FL102702,2022,7,4,WN,JFK,JFK,3,3334,8.8,Rain,32,44,-1,Low_Risk
FL102703,2023,7,5,WN,ATL,LAX,12,1450,22.2,Clear,54,60,27,Moderate_Risk
FL102704,2022,1,2,AA,SFO,DEN,8,1985,13.2,Storm,5,99,81,High_Risk
FL102705,2022,5,2,AA,SFO,JFK,10,2976,2.7,Clear,53,78,19,Moderate_Risk
FL102706,2022,3,3,WN,JFK,ORD,6,2198,10.8,Rain,9,55,-1,Low_Risk
FL102707,2022,1,7,DL,DEN,SFO,3,1674,9.3,Clear,4,32,-5,Low_Risk
FL102708,2023,9,3,DL,SFO,ATL,8,3515,38.6,Clear,57,29,19,Moderate_Risk
FL102709,2023,6,4,B6,JFK,LAX,9,451,3.8,Storm,17,57,52,High_Risk
FL102710,2022,11,3,DL,ORD,ATL,15,567,8.7,Storm,13,45,23,Moderate_Risk
FL102711,2023,6,5,WN,ATL,SFO,11,3008,0.2,Storm,28,49,48,High_Risk
FL102712,2022,4,4,DL,ORD,LAX,14,3068,4.3,Rain,44,67,-3,Low_Risk
FL102713,2023,3,5,UA,ATL,SFO,19,4157,3.5,Clear,13,62,-2,Low_Risk
FL102714,2023,11,7,B6,ORD,DEN,1,3308,3.2,Clear,18,61,3,Low_Risk
FL102715,2023,5,1,UA,LAX,LAX,18,3951,2.5,Snow,23,29,39,Moderate_Risk
FL102716,2023,6,2,WN,ORD,ATL,4,4098,25.1,Clear,35,58,10,Low_Risk
FL102717,2023,1,1,B6,DFW,SFO,2,888,2.2,Clear,8,82,20,Moderate_Risk
FL102718,2023,12,6,B6,SFO,ORD,5,2888,11.1,Clear,5,35,3,Low_Risk
FL102719,2022,2,2,UA,SFO,LAX,22,1655,5.5,Snow,3,26,30,Moderate_Risk
FL102720,2022,7,7,AA,SEA,DFW,8,2706,4.5,Clear,2,81,22,Moderate_Risk
FL102721,2022,2,5,DL,JFK,ATL,5,1094,11.4,Rain,26,23,-1,Low_Risk
FL102722,2023,8,1,WN,DEN,SEA,4,1454,8.1,Rain,42,60,1,Low_Risk
FL102723,2022,6,3,WN,ORD,ATL,19,3118,9.9,Rain,43,40,-5,Low_Risk
FL102724,2022,9,1,UA,SEA,JFK,10,1366,14.3,Storm,24,32,53,High_Risk
FL102725,2023,9,6,WN,DFW,SFO,17,1314,7.8,Clear,1,78,36,Moderate_Risk
FL102726,2023,8,2,DL,DEN,SFO,21,1872,2.5,Clear,48,96,39,Moderate_Risk
FL102727,2022,4,4,WN,SEA,ORD,12,2284,31.0,Clear,19,68,5,Low_Risk
FL102728,2022,8,3,DL,DEN,LAX,20,2252,6.8,Clear,5,66,3,Low_Risk
FL102729,2022,7,3,WN,SEA,ATL,3,4189,26.8,Clear,4,48,6,Low_Risk
FL102730,2022,12,1,AA,ATL,SEA,22,2802,3.5,Clear,14,71,22,Moderate_Risk
FL102731,2023,4,6,WN,LAX,DFW,5,3839,5.5,Clear,55,34,-1,Low_Risk
FL102732,2023,5,2,B6,DEN,ORD,3,1472,1.7,Clear,1,58,5,Low_Risk
FL102733,2022,2,7,DL,SEA,JFK,13,863,14.7,Snow,3,70,47,High_Risk
FL102734,2023,3,1,AA,ORD,LAX,5,2702,4.6,Storm,26,42,37,Moderate_Risk
FL102735,2023,5,3,UA,LAX,DFW,13,1633,6.1,Clear,3,33,2,Low_Risk
FL102736,2022,8,3,UA,SFO,ORD,21,753,5.7,Clear,24,86,30,Moderate_Risk
FL102737,2023,6,6,AA,SFO,JFK,3,2229,1.1,Rain,28,37,-1,Low_Risk
FL102738,2022,9,5,B6,SEA,SEA,5,1641,27.1,Clear,42,73,43,Moderate_Risk
FL102739,2022,5,3,AA,LAX,LAX,9,4356,0.7,Clear,44,79,34,Moderate_Risk
FL102740,2022,6,5,UA,DEN,JFK,18,3801,11.4,Rain,7,57,-3,Low_Risk
FL102741,2023,10,6,WN,DFW,SEA,3,3668,7.7,Clear,52,35,-1,Low_Risk
FL102742,2023,4,1,WN,SEA,SEA,5,4427,12.7,Rain,35,57,7,Low_Risk
FL102743,2022,1,3,WN,LAX,LAX,11,1442,0.7,Rain,2,90,39,Moderate_Risk
FL102744,2022,12,4,UA,ATL,SFO,14,765,6.4,Clear,0,78,21,Moderate_Risk
FL102745,2022,11,2,B6,SEA,SEA,8,4357,24.4,Rain,8,90,40,Moderate_Risk
FL102746,2023,4,4,WN,DFW,DFW,4,336,10.5,Clear,25,23,-3,Low_Risk
FL102747,2023,6,3,WN,JFK,SEA,19,2302,5.5,Clear,47,98,45,Moderate_Risk
FL102748,2023,4,3,WN,SEA,SFO,4,3850,0.2,Clear,21,69,-5,Low_Risk
FL102749,2023,2,7,WN,SEA,DFW,17,2305,5.7,Clear,1,85,27,Moderate_Risk
FL102750,2023,12,5,DL,ORD,LAX,0,3739,7.0,Rain,0,70,2,Low_Risk
FL102751,2023,11,3,WN,SFO,LAX,6,4145,7.6,Storm,5,53,68,High_Risk
FL102752,2023,2,6,UA,DEN,DEN,6,4131,4.7,Clear,36,78,44,Moderate_Risk
FL102753,2023,3,5,UA,ORD,DFW,10,4309,10.7,Storm,0,20,48,High_Risk
FL102754,2023,1,4,B6,JFK,ORD,20,1431,24.6,Rain,15,60,22,Moderate_Risk
FL102755,2023,11,6,AA,SEA,ORD,1,3941,33.2,Rain,49,36,27,Moderate_Risk
FL102756,2023,9,6,UA,DFW,SEA,19,3057,9.0,Storm,9,32,54,High_Risk
FL102757,2022,8,1,DL,DFW,ATL,9,3079,2.8,Clear,7,91,30,Moderate_Risk
FL102758,2023,10,1,DL,DEN,JFK,7,3179,2.2,Clear,10,34,-1,Low_Risk
FL102759,2022,8,3,DL,ATL,SFO,1,2179,2.0,Storm,34,66,50,High_Risk
FL102760,2023,5,1,UA,SEA,DEN,19,1312,10.0,Rain,48,92,25,Moderate_Risk
FL102761,2022,7,1,DL,SEA,LAX,1,1428,37.8,Clear,59,59,15,Low_Risk
FL102762,2022,11,6,WN,DEN,SEA,17,3673,7.2,Rain,33,38,1,Low_Risk
FL102763,2022,9,3,B6,JFK,LAX,18,978,13.1,Rain,14,31,-1,Low_Risk
FL102764,2023,6,7,UA,ORD,ORD,13,877,4.5,Clear,47,90,43,Moderate_Risk
FL102765,2022,7,4,WN,DEN,DEN,12,3218,8.9,Rain,24,27,9,Low_Risk
FL102766,2022,4,7,UA,DFW,ATL,22,2129,31.5,Clear,7,20,15,Low_Risk
FL102767,2023,10,2,B6,JFK,SFO,15,3456,0.3,Clear,30,32,-3,Low_Risk
FL102768,2023,9,7,WN,LAX,DEN,4,3388,18.0,Storm,19,52,24,Moderate_Risk
FL102769,2022,5,6,DL,DFW,DFW,14,978,0.5,Storm,21,63,18,Moderate_Risk
FL102770,2022,12,5,AA,DFW,SEA,22,301,52.2,Clear,57,78,41,Moderate_Risk
FL102771,2022,7,1,B6,DEN,LAX,22,978,2.6,Storm,56,44,39,Moderate_Risk
FL102772,2022,2,4,AA,ATL,SFO,6,969,0.5,Clear,21,57,9,Low_Risk
FL102773,2023,10,2,DL,LAX,DEN,2,2082,14.7,Snow,4,28,42,Moderate_Risk
FL102774,2023,12,2,AA,SEA,JFK,2,3734,4.1,Snow,15,74,111,High_Risk
FL102775,2023,8,5,WN,SEA,SEA,10,3178,12.7,Rain,2,85,31,Moderate_Risk
FL102776,2022,9,1,WN,ORD,DFW,17,4389,5.4,Clear,51,50,-2,Low_Risk
FL102777,2023,5,6,B6,ATL,ATL,20,4359,6.5,Clear,41,96,11,Low_Risk
FL102778,2023,12,5,WN,JFK,ATL,3,2585,12.6,Storm,56,54,62,High_Risk
FL102779,2023,10,3,AA,SEA,JFK,14,2510,8.6,Rain,30,65,-2,Low_Risk
FL102780,2022,6,3,B6,JFK,ATL,8,1250,7.7,Clear,7,65,-4,Low_Risk
FL102781,2022,3,3,UA,ATL,JFK,0,700,0.1,Storm,10,45,40,Moderate_Risk
FL102782,2023,12,4,AA,SFO,LAX,14,4351,3.5,Clear,16,94,45,Moderate_Risk
FL102783,2023,12,4,UA,LAX,DFW,19,1613,8.4,Clear,4,28,5,Low_Risk
FL102784,2022,8,5,B6,ATL,SEA,4,2015,26.8,Clear,49,36,19,Moderate_Risk
FL102785,2022,9,1,UA,JFK,SFO,8,3345,6.7,Storm,39,75,70,High_Risk
FL102786,2022,8,5,DL,SEA,ORD,15,2566,20.9,Clear,54,70,21,Moderate_Risk
FL102787,2022,11,2,WN,SEA,ORD,16,1045,2.1,Clear,57,78,34,Moderate_Risk
FL102788,2022,7,6,AA,ORD,JFK,18,2711,11.3,Storm,16,28,74,High_Risk
FL102789,2023,12,3,UA,LAX,LAX,6,2466,21.8,Clear,55,81,34,Moderate_Risk
FL102790,2023,4,6,UA,LAX,ATL,3,3000,3.0,Storm,38,59,74,High_Risk
FL102791,2023,5,4,AA,SEA,JFK,12,359,6.3,Rain,29,77,26,Moderate_Risk
FL102792,2023,10,3,AA,ATL,LAX,7,2475,47.4,Clear,11,38,23,Moderate_Risk
FL102793,2023,11,2,AA,SFO,JFK,23,2797,3.0,Storm,26,35,83,High_Risk
FL102794,2023,8,7,DL,DEN,SFO,6,812,0.3,Rain,45,69,9,Low_Risk
FL102795,2023,9,4,UA,SFO,JFK,22,1916,2.7,Storm,17,58,78,High_Risk
FL102796,2023,7,1,DL,LAX,ORD,21,1957,2.5,Clear,44,77,13,Low_Risk
FL102797,2022,11,2,WN,SEA,JFK,15,3561,18.2,Rain,31,82,20,Moderate_Risk
FL102798,2022,8,1,DL,DEN,LAX,13,1326,22.7,Clear,42,97,20,Moderate_Risk
FL102799,2023,5,7,DL,LAX,DFW,13,2808,8.0,Rain,15,63,5,Low_Risk
FL102800,2022,7,7,UA,SEA,ATL,6,3487,34.0,Snow,51,83,112,High_Risk
FL102801,2022,12,1,DL,SEA,LAX,22,3744,18.0,Clear,44,54,7,Low_Risk
FL102802,2023,3,7,AA,LAX,ORD,16,1725,28.7,Clear,7,68,8,Low_Risk
FL102803,2023,10,1,AA,JFK,ORD,20,4432,4.4,Rain,33,23,-2,Low_Risk
FL102804,2022,1,7,WN,DFW,DFW,20,2140,26.2,Storm,29,58,98,High_Risk
FL102805,2023,6,6,DL,DFW,ATL,22,2412,23.4,Rain,24,90,55,High_Risk
FL102806,2023,12,4,UA,SEA,DFW,5,1192,1.5,Snow,58,77,53,High_Risk
FL102807,2023,3,3,AA,DFW,ORD,23,2712,1.3,Clear,21,24,7,Low_Risk
FL102808,2023,9,4,AA,ORD,DFW,15,1474,3.7,Clear,36,39,-5,Low_Risk
FL102809,2022,11,5,DL,SEA,JFK,13,4055,4.1,Clear,12,85,33,Moderate_Risk
FL102810,2023,10,5,B6,SEA,ORD,4,1915,0.2,Clear,16,92,21,Moderate_Risk
FL102811,2022,5,1,B6,SEA,DEN,5,784,4.6,Clear,11,85,30,Moderate_Risk
FL102812,2022,3,1,B6,SEA,JFK,12,3882,20.3,Storm,3,23,55,High_Risk
FL102813,2023,6,2,DL,SEA,SFO,17,2364,14.4,Clear,41,58,-2,Low_Risk
FL102814,2023,2,7,WN,LAX,JFK,0,2795,4.1,Clear,58,95,19,Moderate_Risk
FL102815,2022,1,7,UA,ORD,JFK,4,2940,16.6,Clear,51,87,33,Moderate_Risk
